clinic,status,day,population
11228,7,2007-04-30,59
11228,7,2007-06-30,121
11228,7,2007-07-31,123
11228,7,2007-09-30,160
11228,7,2007-10-31,171
11228,7,2007-12-31,216
11228,7,2008-01-31,218
11228,7,2008-03-31,206
11228,7,2008-04-30,209
11228,7,2008-06-30,270
11228,7,2008-07-31,307
11228,7,2008-09-30,360
11228,7,2008-10-31,358
11228,7,2008-12-31,358
11228,7,2009-01-31,365
11228,7,2009-03-31,405
11228,7,2009-04-30,411
11228,7,2009-05-31,358
11228,7,2009-06-30,299
11228,7,2009-07-31,273
11228,7,2009-08-31,264
11228,7,2009-09-30,253
11228,7,2009-10-31,272
11228,7,2009-11-30,260
11228,7,2009-12-31,242
11228,7,2010-01-31,186
11228,7,2010-02-28,134
11228,7,2010-03-31,118
11228,7,2010-04-30,117
11228,7,2010-05-31,122
11228,7,2010-06-30,115
11228,7,2010-07-31,121
11228,7,2010-08-31,131
11228,7,2010-09-30,120
11228,7,2010-10-31,122
11228,7,2010-11-30,147
11228,7,2010-12-31,198
11228,7,2011-01-31,217
11228,7,2011-02-28,234
11228,7,2011-03-31,226
11228,7,2011-04-30,231
11228,7,2011-05-31,219
11228,7,2011-06-30,230
11228,7,2011-07-31,247
11228,7,2011-08-31,246
11228,7,2011-09-30,252
11228,7,2011-10-31,295
11228,7,2011-11-30,275
11228,7,2011-12-31,271
11228,7,2012-01-31,258
11228,8,2006-01-31,1
11228,8,2006-03-31,1
11228,8,2006-04-30,1
11228,8,2006-06-30,2
11228,8,2006-07-31,2
11228,8,2006-09-30,1
11228,8,2006-10-31,1
11228,8,2006-12-31,1
11228,8,2007-01-31,2
11228,8,2007-03-31,2
11228,8,2007-04-30,3
11228,8,2007-06-30,4
11228,8,2007-07-31,5
11228,8,2007-09-30,12
11228,8,2007-10-31,18
11228,8,2007-12-31,27
11228,8,2008-01-31,30
11228,8,2008-03-31,32
11228,8,2008-04-30,34
11228,8,2008-06-30,41
11228,8,2008-07-31,49
11228,8,2008-09-30,89
11228,8,2008-10-31,69
11228,8,2008-12-31,83
11228,8,2009-01-31,91
11228,8,2009-03-31,114
11228,8,2009-04-30,134
11228,8,2009-05-31,137
11228,8,2009-06-30,150
11228,8,2009-07-31,177
11228,8,2009-08-31,191
11228,8,2009-09-30,238
11228,8,2009-10-31,278
11228,8,2009-11-30,277
11228,8,2009-12-31,282
11228,8,2010-01-31,310
11228,8,2010-02-28,369
11228,8,2010-03-31,434
11228,8,2010-04-30,426
11228,8,2010-05-31,489
11228,8,2010-06-30,509
11228,8,2010-07-31,495
11228,8,2010-08-31,509
11228,8,2010-09-30,501
11228,8,2010-10-31,473
11228,8,2010-11-30,434
11228,8,2010-12-31,406
11228,8,2011-01-31,418
11228,8,2011-02-28,425
11228,8,2011-03-31,364
11228,8,2011-04-30,317
11228,8,2011-05-31,332
11228,8,2011-06-30,338
11228,8,2011-07-31,350
11228,8,2011-08-31,355
11228,8,2011-09-30,373
11228,8,2011-10-31,392
11228,8,2011-11-30,397
11228,8,2011-12-31,411
11228,8,2012-01-31,421
11228,9,2006-06-30,1
11228,9,2006-07-31,1
11228,9,2006-09-30,3
11228,9,2006-10-31,4
11228,9,2006-12-31,8
11228,9,2007-01-31,7
11228,9,2007-03-31,11
11228,9,2007-04-30,13
11228,9,2007-06-30,16
11228,9,2007-07-31,17
11228,9,2007-09-30,21
11228,9,2007-10-31,18
11228,9,2007-12-31,25
11228,9,2008-01-31,28
11228,9,2008-03-31,34
11228,9,2008-04-30,36
11228,9,2008-06-30,40
11228,9,2008-07-31,41
11228,9,2008-09-30,84
11228,9,2008-10-31,45
11228,9,2008-12-31,46
11228,9,2009-01-31,46
11228,9,2009-03-31,47
11228,9,2009-04-30,50
11228,9,2009-05-31,50
11228,9,2009-06-30,50
11228,9,2009-07-31,48
11228,9,2009-08-31,50
11228,9,2009-09-30,179
11228,9,2009-10-31,183
11228,9,2009-11-30,194
11228,9,2009-12-31,203
11228,9,2010-01-31,206
11228,9,2010-02-28,213
11228,9,2010-03-31,222
11228,9,2010-04-30,230
11228,9,2010-05-31,237
11228,9,2010-06-30,249
11228,9,2010-07-31,259
11228,9,2010-08-31,264
11228,9,2010-09-30,278
11228,9,2010-10-31,299
11228,9,2010-11-30,315
11228,9,2010-12-31,337
11228,9,2011-01-31,354
11228,9,2011-02-28,368
11228,9,2011-03-31,451
11228,9,2011-04-30,553
11228,9,2011-05-31,561
11228,9,2011-06-30,561
11228,9,2011-07-31,563
11228,9,2011-08-31,563
11228,9,2011-09-30,563
11228,9,2011-10-31,566
11228,9,2011-11-30,568
11228,9,2011-12-31,568
11228,9,2012-01-31,567
11228,10,2006-01-31,16
11228,10,2006-03-31,18
11228,10,2006-04-30,16
11228,10,2006-06-30,18
11228,10,2006-07-31,17
11228,10,2006-09-30,24
11228,10,2006-10-31,17
11228,10,2006-12-31,19
11228,10,2007-01-31,17
11228,10,2007-03-31,18
11228,10,2007-04-30,14
11228,10,2007-06-30,19
11228,10,2007-07-31,25
11228,10,2007-09-30,28
11228,10,2007-10-31,26
11228,10,2007-12-31,36
11228,10,2008-01-31,45
11228,10,2008-03-31,60
11228,10,2008-04-30,73
11228,10,2008-06-30,91
11228,10,2008-07-31,105
11228,10,2008-09-30,85
11228,10,2008-10-31,127
11228,10,2008-12-31,149
11228,10,2009-01-31,163
11228,10,2009-03-31,195
11228,10,2009-04-30,212
11228,10,2009-05-31,228
11228,10,2009-06-30,252
11228,10,2009-07-31,262
11228,10,2009-08-31,286
11228,10,2009-09-30,184
11228,10,2009-10-31,174
11228,10,2009-11-30,180
11228,10,2009-12-31,190
11228,10,2010-01-31,197
11228,10,2010-02-28,210
11228,10,2010-03-31,219
11228,10,2010-04-30,228
11228,10,2010-05-31,252
11228,10,2010-06-30,269
11228,10,2010-07-31,258
11228,10,2010-08-31,261
11228,10,2010-09-30,261
11228,10,2010-10-31,238
11228,10,2010-11-30,224
11228,10,2010-12-31,195
11228,10,2011-01-31,188
11228,10,2011-02-28,185
11228,10,2011-03-31,121
11228,10,2011-04-30,30
11228,10,2011-05-31,32
11228,10,2011-06-30,37
11228,10,2011-07-31,38
11228,10,2011-08-31,39
11228,10,2011-09-30,18
11228,10,2011-10-31,11
11228,10,2011-11-30,24
11228,10,2011-12-31,37
11228,10,2012-01-31,58
11234,3,2009-06-30,1
11234,3,2009-07-31,1
11234,3,2009-09-30,2
11234,3,2009-10-31,2
11234,3,2009-11-30,2
11234,3,2010-03-31,1
11234,3,2010-04-30,1
11234,3,2010-06-30,2
11234,3,2010-08-31,7
11234,3,2010-09-30,5
11234,3,2010-11-30,2
11234,3,2010-12-31,1
11234,3,2011-01-31,3
11234,3,2011-02-28,2
11234,3,2011-04-30,3
11234,3,2011-05-31,5
11234,3,2011-06-30,2
11234,3,2011-08-31,1
11234,3,2011-09-30,2
11234,3,2011-10-31,1
11234,3,2011-11-30,1
11234,3,2012-01-31,2
11234,5,2009-08-31,1
11234,5,2009-09-30,1
11234,5,2009-10-31,3
11234,5,2009-11-30,4
11234,5,2009-12-31,5
11234,5,2010-01-31,6
11234,5,2010-02-28,6
11234,5,2010-03-31,4
11234,5,2010-04-30,4
11234,5,2010-05-31,1
11234,5,2010-06-30,1
11234,5,2010-07-31,1
11234,5,2010-08-31,2
11234,5,2010-09-30,4
11234,5,2010-10-31,11
11234,5,2010-11-30,10
11234,5,2010-12-31,9
11234,5,2011-01-31,13
11234,5,2011-02-28,13
11234,5,2011-03-31,8
11234,5,2011-04-30,9
11234,5,2011-05-31,6
11234,5,2011-06-30,7
11234,5,2011-07-31,10
11234,5,2011-08-31,12
11234,5,2011-09-30,12
11234,5,2011-10-31,14
11234,5,2011-11-30,13
11234,5,2011-12-31,13
11234,5,2012-01-31,14
11234,7,2009-07-31,1
11234,7,2009-08-31,1
11234,7,2009-09-30,1
11234,7,2009-10-31,1
11234,7,2009-11-30,2
11234,7,2009-12-31,2
11234,7,2010-01-31,1
11234,7,2010-02-28,1
11234,7,2010-05-31,1
11234,7,2010-06-30,1
11234,7,2010-07-31,2
11234,7,2010-08-31,4
11234,7,2010-09-30,7
11234,7,2010-10-31,4
11234,7,2010-11-30,6
11234,7,2010-12-31,9
11234,7,2011-01-31,6
11234,7,2011-02-28,5
11234,7,2011-03-31,11
11234,7,2011-04-30,10
11234,7,2011-05-31,14
11234,7,2011-06-30,16
11234,7,2011-07-31,15
11234,7,2011-08-31,12
11234,7,2011-09-30,14
11234,7,2011-10-31,14
11234,7,2011-11-30,13
11234,7,2011-12-31,10
11234,7,2012-01-31,6
11234,10,2009-12-31,1
11234,10,2010-01-31,1
11234,10,2010-02-28,1
11234,10,2010-03-31,4
11234,10,2010-04-30,4
11234,10,2010-05-31,7
11234,10,2010-06-30,7
11234,10,2010-07-31,8
11234,10,2010-08-31,5
11234,10,2010-09-30,4
11234,10,2010-10-31,5
11234,10,2010-11-30,4
11234,10,2010-12-31,4
11234,10,2011-01-31,4
11234,10,2011-02-28,8
11234,10,2011-03-31,9
11234,10,2011-04-30,9
11234,10,2011-05-31,11
11234,10,2011-06-30,12
11234,10,2011-07-31,12
11234,10,2011-08-31,13
11234,10,2011-09-30,12
11234,10,2011-10-31,12
11234,10,2011-11-30,15
11234,10,2011-12-31,19
11234,10,2012-01-31,22
11240,3,2010-06-30,2
11240,3,2010-08-31,1
11240,3,2010-09-30,1
11240,3,2010-12-31,1
11240,3,2011-01-31,3
11240,3,2011-04-30,2
11240,3,2011-05-31,3
11240,3,2011-06-30,2
11240,3,2011-08-31,1
11240,3,2011-09-30,2
11240,3,2011-11-30,1
11240,3,2011-12-31,1
11240,3,2012-01-31,1
11240,5,2010-07-31,1
11240,5,2010-08-31,2
11240,5,2010-09-30,2
11240,5,2010-10-31,4
11240,5,2010-11-30,4
11240,5,2010-12-31,2
11240,5,2011-01-31,3
11240,5,2011-02-28,4
11240,5,2011-03-31,4
11240,5,2011-04-30,4
11240,5,2011-05-31,4
11240,5,2011-06-30,6
11240,5,2011-07-31,6
11240,5,2011-08-31,6
11240,5,2011-09-30,6
11240,5,2011-10-31,4
11240,5,2011-11-30,5
11240,5,2011-12-31,3
11240,5,2012-01-31,4
11240,7,2010-07-31,1
11240,7,2010-09-30,1
11240,7,2011-02-28,1
11240,7,2011-05-31,2
11240,7,2011-06-30,1
11240,7,2011-09-30,1
11240,7,2011-10-31,3
11240,7,2011-11-30,2
11240,7,2011-12-31,3
11240,7,2012-01-31,3
11240,10,2010-12-31,2
11240,10,2011-01-31,2
11240,10,2011-02-28,3
11240,10,2011-03-31,4
11240,10,2011-04-30,4
11240,10,2011-05-31,4
11240,10,2011-06-30,5
11240,10,2011-07-31,8
11240,10,2011-08-31,8
11240,10,2011-09-30,8
11240,10,2011-10-31,10
11240,10,2011-11-30,10
11240,10,2011-12-31,12
11240,10,2012-01-31,12
11303,1,2007-12-31,1
11303,1,2008-01-31,1
11303,1,2008-03-31,1
11303,1,2008-04-30,1
11303,1,2008-06-30,2
11303,1,2008-07-31,2
11303,1,2008-09-30,3
11303,1,2008-10-31,3
11303,1,2008-12-31,4
11303,1,2009-01-31,4
11303,1,2009-03-31,4
11303,1,2009-04-30,4
11303,1,2009-05-31,5
11303,1,2009-06-30,6
11303,1,2009-07-31,6
11303,1,2009-08-31,6
11303,1,2009-09-30,6
11303,1,2009-10-31,6
11303,1,2009-11-30,6
11303,1,2009-12-31,7
11303,1,2010-01-31,7
11303,1,2010-02-28,7
11303,1,2010-03-31,7
11303,1,2010-04-30,7
11303,1,2010-05-31,7
11303,1,2010-06-30,7
11303,1,2010-07-31,7
11303,1,2010-08-31,7
11303,1,2010-09-30,7
11303,1,2010-10-31,8
11303,1,2010-11-30,9
11303,1,2010-12-31,9
11303,1,2011-01-31,10
11303,1,2011-02-28,10
11303,1,2011-03-31,10
11303,1,2011-04-30,11
11303,1,2011-05-31,13
11303,1,2011-06-30,13
11303,1,2011-07-31,14
11303,1,2011-08-31,14
11303,1,2011-09-30,14
11303,1,2011-10-31,16
11303,1,2011-11-30,16
11303,1,2011-12-31,16
11303,1,2012-01-31,17
11303,2,2006-10-31,1
11303,2,2006-12-31,1
11303,2,2007-01-31,1
11303,2,2007-07-31,1
11303,2,2008-01-31,1
11303,2,2008-03-31,4
11303,2,2008-04-30,4
11303,2,2008-06-30,3
11303,2,2008-07-31,1
11303,2,2008-09-30,2
11303,2,2008-10-31,2
11303,2,2008-12-31,1
11303,2,2009-11-30,3
11303,2,2009-12-31,1
11303,2,2010-03-31,1
11303,2,2010-04-30,1
11303,2,2010-06-30,2
11303,2,2010-07-31,7
11303,2,2010-08-31,2
11303,2,2010-09-30,2
11303,2,2010-10-31,4
11303,2,2010-11-30,3
11303,2,2011-01-31,2
11303,2,2011-02-28,4
11303,2,2011-03-31,6
11303,2,2011-04-30,6
11303,2,2011-05-31,8
11303,2,2011-06-30,10
11303,2,2011-07-31,16
11303,2,2011-08-31,5
11303,2,2011-09-30,6
11303,2,2011-10-31,9
11303,2,2011-11-30,12
11303,2,2011-12-31,3
11303,2,2012-01-31,8
11303,3,2006-01-31,4
11303,3,2006-03-31,14
11303,3,2006-04-30,16
11303,3,2006-06-30,23
11303,3,2006-07-31,11
11303,3,2006-09-30,10
11303,3,2006-10-31,13
11303,3,2006-12-31,14
11303,3,2007-01-31,9
11303,3,2007-03-31,10
11303,3,2007-04-30,9
11303,3,2007-07-31,9
11303,3,2007-09-30,11
11303,3,2007-10-31,20
11303,3,2007-12-31,29
11303,3,2008-01-31,26
11303,3,2008-03-31,25
11303,3,2008-04-30,25
11303,3,2008-06-30,17
11303,3,2008-07-31,23
11303,3,2008-09-30,25
11303,3,2008-10-31,17
11303,3,2008-12-31,19
11303,3,2009-01-31,30
11303,3,2009-03-31,26
11303,3,2009-04-30,22
11303,3,2009-05-31,20
11303,3,2009-06-30,22
11303,3,2009-07-31,22
11303,3,2009-08-31,26
11303,3,2009-09-30,33
11303,3,2009-10-31,26
11303,3,2009-11-30,22
11303,3,2009-12-31,26
11303,3,2010-01-31,14
11303,3,2010-02-28,19
11303,3,2010-03-31,23
11303,3,2010-04-30,25
11303,3,2010-05-31,10
11303,3,2010-06-30,13
11303,3,2010-07-31,14
11303,3,2010-08-31,16
11303,3,2010-09-30,39
11303,3,2010-10-31,31
11303,3,2010-11-30,19
11303,3,2010-12-31,13
11303,3,2011-01-31,24
11303,3,2011-02-28,29
11303,3,2011-03-31,32
11303,3,2011-04-30,24
11303,3,2011-05-31,23
11303,3,2011-06-30,13
11303,3,2011-07-31,11
11303,3,2011-08-31,18
11303,3,2011-09-30,12
11303,3,2011-10-31,11
11303,3,2011-11-30,17
11303,3,2011-12-31,4
11303,3,2012-01-31,12
11303,4,2006-12-31,3
11303,4,2007-01-31,2
11303,4,2007-03-31,4
11303,4,2007-07-31,1
11303,4,2007-09-30,4
11303,4,2007-10-31,1
11303,4,2007-12-31,2
11303,4,2008-01-31,2
11303,4,2008-04-30,3
11303,4,2008-06-30,6
11303,4,2008-07-31,6
11303,4,2008-09-30,5
11303,4,2008-10-31,5
11303,4,2008-12-31,4
11303,4,2009-01-31,4
11303,4,2009-03-31,5
11303,4,2009-04-30,5
11303,4,2009-05-31,5
11303,4,2009-06-30,3
11303,4,2009-07-31,6
11303,4,2009-08-31,5
11303,4,2009-09-30,9
11303,4,2009-10-31,13
11303,4,2009-11-30,10
11303,4,2009-12-31,6
11303,4,2010-01-31,11
11303,4,2010-02-28,4
11303,4,2010-03-31,7
11303,4,2010-04-30,12
11303,4,2010-05-31,8
11303,4,2010-06-30,5
11303,4,2010-07-31,8
11303,4,2010-08-31,8
11303,4,2010-09-30,9
11303,4,2010-10-31,12
11303,4,2010-11-30,7
11303,4,2010-12-31,12
11303,4,2011-01-31,9
11303,4,2011-02-28,9
11303,4,2011-03-31,12
11303,4,2011-04-30,15
11303,4,2011-05-31,9
11303,4,2011-06-30,22
11303,4,2011-07-31,16
11303,4,2011-08-31,39
11303,4,2011-09-30,30
11303,4,2011-10-31,19
11303,4,2011-11-30,32
11303,4,2011-12-31,85
11303,4,2012-01-31,66
11303,5,2006-03-31,2
11303,5,2006-06-30,3
11303,5,2006-09-30,1
11303,5,2006-12-31,6
11303,5,2007-01-31,1
11303,5,2007-03-31,8
11303,5,2007-04-30,6
11303,5,2007-06-30,5
11303,5,2007-07-31,7
11303,5,2007-09-30,8
11303,5,2007-10-31,9
11303,5,2007-12-31,16
11303,5,2008-01-31,30
11303,5,2008-03-31,63
11303,5,2008-04-30,48
11303,5,2008-06-30,59
11303,5,2008-07-31,62
11303,5,2008-09-30,58
11303,5,2008-10-31,58
11303,5,2008-12-31,68
11303,5,2009-01-31,61
11303,5,2009-03-31,74
11303,5,2009-04-30,72
11303,5,2009-05-31,70
11303,5,2009-06-30,72
11303,5,2009-07-31,61
11303,5,2009-08-31,58
11303,5,2009-09-30,57
11303,5,2009-10-31,79
11303,5,2009-11-30,88
11303,5,2009-12-31,94
11303,5,2010-01-31,116
11303,5,2010-02-28,130
11303,5,2010-03-31,131
11303,5,2010-04-30,111
11303,5,2010-05-31,117
11303,5,2010-06-30,110
11303,5,2010-07-31,113
11303,5,2010-08-31,113
11303,5,2010-09-30,94
11303,5,2010-10-31,102
11303,5,2010-11-30,112
11303,5,2010-12-31,110
11303,5,2011-01-31,105
11303,5,2011-02-28,124
11303,5,2011-03-31,129
11303,5,2011-04-30,94
11303,5,2011-05-31,98
11303,5,2011-06-30,105
11303,5,2011-07-31,125
11303,5,2011-08-31,124
11303,5,2011-09-30,112
11303,5,2011-10-31,96
11303,5,2011-11-30,111
11303,5,2011-12-31,114
11303,5,2012-01-31,111
11303,6,2006-12-31,1
11303,6,2007-01-31,3
11303,6,2007-03-31,1
11303,6,2007-04-30,4
11303,6,2007-06-30,4
11303,6,2007-07-31,3
11303,6,2007-09-30,2
11303,6,2007-10-31,4
11303,6,2007-12-31,1
11303,6,2008-01-31,2
11303,6,2008-03-31,4
11303,6,2008-04-30,5
11303,6,2008-06-30,8
11303,6,2008-07-31,11
11303,6,2008-09-30,8
11303,6,2008-10-31,14
11303,6,2008-12-31,18
11303,6,2009-01-31,19
11303,6,2009-03-31,21
11303,6,2009-04-30,17
11303,6,2009-05-31,14
11303,6,2009-06-30,16
11303,6,2009-07-31,16
11303,6,2009-08-31,19
11303,6,2009-09-30,16
11303,6,2009-10-31,10
11303,6,2009-11-30,13
11303,6,2009-12-31,13
11303,6,2010-01-31,8
11303,6,2010-02-28,14
11303,6,2010-03-31,16
11303,6,2010-04-30,14
11303,6,2010-05-31,18
11303,6,2010-06-30,19
11303,6,2010-07-31,19
11303,6,2010-08-31,27
11303,6,2010-09-30,28
11303,6,2010-10-31,27
11303,6,2010-11-30,37
11303,6,2010-12-31,34
11303,6,2011-01-31,37
11303,6,2011-02-28,37
11303,6,2011-03-31,38
11303,6,2011-04-30,40
11303,6,2011-05-31,50
11303,6,2011-06-30,44
11303,6,2011-07-31,62
11303,6,2011-08-31,54
11303,6,2011-09-30,69
11303,6,2011-10-31,82
11303,6,2011-11-30,75
11303,6,2011-12-31,33
11303,6,2012-01-31,53
11303,7,2006-03-31,3
11303,7,2006-04-30,15
11303,7,2006-06-30,33
11303,7,2006-07-31,50
11303,7,2006-09-30,53
11303,7,2006-10-31,59
11303,7,2006-12-31,46
11303,7,2007-01-31,55
11303,7,2007-03-31,47
11303,7,2007-04-30,48
11303,7,2007-06-30,47
11303,7,2007-07-31,40
11303,7,2007-09-30,47
11303,7,2007-10-31,56
11303,7,2007-12-31,77
11303,7,2008-01-31,89
11303,7,2008-03-31,76
11303,7,2008-04-30,84
11303,7,2008-06-30,96
11303,7,2008-07-31,98
11303,7,2008-09-30,108
11303,7,2008-10-31,119
11303,7,2008-12-31,122
11303,7,2009-01-31,133
11303,7,2009-03-31,134
11303,7,2009-04-30,154
11303,7,2009-05-31,157
11303,7,2009-06-30,159
11303,7,2009-07-31,182
11303,7,2009-08-31,198
11303,7,2009-09-30,198
11303,7,2009-10-31,198
11303,7,2009-11-30,204
11303,7,2009-12-31,211
11303,7,2010-01-31,201
11303,7,2010-02-28,181
11303,7,2010-03-31,189
11303,7,2010-04-30,212
11303,7,2010-05-31,214
11303,7,2010-06-30,220
11303,7,2010-07-31,214
11303,7,2010-08-31,216
11303,7,2010-09-30,230
11303,7,2010-10-31,243
11303,7,2010-11-30,249
11303,7,2010-12-31,248
11303,7,2011-01-31,252
11303,7,2011-02-28,234
11303,7,2011-03-31,235
11303,7,2011-04-30,275
11303,7,2011-05-31,273
11303,7,2011-06-30,261
11303,7,2011-07-31,239
11303,7,2011-08-31,237
11303,7,2011-09-30,242
11303,7,2011-10-31,221
11303,7,2011-11-30,206
11303,7,2011-12-31,205
11303,7,2012-01-31,184
11303,8,2007-03-31,1
11303,8,2007-04-30,2
11303,8,2007-06-30,2
11303,8,2007-07-31,2
11303,8,2007-09-30,1
11303,8,2007-10-31,2
11303,8,2007-12-31,3
11303,8,2008-01-31,2
11303,8,2008-03-31,3
11303,8,2008-04-30,2
11303,8,2008-06-30,3
11303,8,2008-07-31,3
11303,8,2008-09-30,8
11303,8,2008-10-31,4
11303,8,2008-12-31,4
11303,8,2009-01-31,5
11303,8,2009-03-31,6
11303,8,2009-04-30,10
11303,8,2009-05-31,12
11303,8,2009-06-30,11
11303,8,2009-07-31,9
11303,8,2009-08-31,7
11303,8,2009-09-30,6
11303,8,2009-10-31,9
11303,8,2009-11-30,9
11303,8,2009-12-31,15
11303,8,2010-01-31,16
11303,8,2010-02-28,17
11303,8,2010-03-31,12
11303,8,2010-04-30,10
11303,8,2010-05-31,11
11303,8,2010-06-30,14
11303,8,2010-07-31,13
11303,8,2010-08-31,12
11303,8,2010-09-30,12
11303,8,2010-10-31,12
11303,8,2010-11-30,10
11303,8,2010-12-31,11
11303,8,2011-01-31,10
11303,8,2011-02-28,12
11303,8,2011-03-31,12
11303,8,2011-04-30,12
11303,8,2011-05-31,12
11303,8,2011-06-30,13
11303,8,2011-07-31,13
11303,8,2011-08-31,14
11303,8,2011-09-30,15
11303,8,2011-10-31,18
11303,8,2011-11-30,21
11303,8,2011-12-31,22
11303,8,2012-01-31,23
11303,9,2006-03-31,3
11303,9,2006-04-30,3
11303,9,2006-06-30,6
11303,9,2006-07-31,14
11303,9,2006-09-30,29
11303,9,2006-10-31,32
11303,9,2006-12-31,46
11303,9,2007-01-31,53
11303,9,2007-03-31,78
11303,9,2007-04-30,92
11303,9,2007-06-30,104
11303,9,2007-07-31,110
11303,9,2007-09-30,117
11303,9,2007-10-31,118
11303,9,2007-12-31,129
11303,9,2008-01-31,131
11303,9,2008-03-31,152
11303,9,2008-04-30,179
11303,9,2008-06-30,188
11303,9,2008-07-31,192
11303,9,2008-09-30,196
11303,9,2008-10-31,215
11303,9,2008-12-31,245
11303,9,2009-01-31,250
11303,9,2009-03-31,284
11303,9,2009-04-30,290
11303,9,2009-05-31,292
11303,9,2009-06-30,298
11303,9,2009-07-31,300
11303,9,2009-08-31,303
11303,9,2009-09-30,305
11303,9,2009-10-31,308
11303,9,2009-11-30,310
11303,9,2009-12-31,314
11303,9,2010-01-31,316
11303,9,2010-02-28,318
11303,9,2010-03-31,326
11303,9,2010-04-30,328
11303,9,2010-05-31,332
11303,9,2010-06-30,335
11303,9,2010-07-31,337
11303,9,2010-08-31,341
11303,9,2010-09-30,347
11303,9,2010-10-31,352
11303,9,2010-11-30,369
11303,9,2010-12-31,385
11303,9,2011-01-31,400
11303,9,2011-02-28,411
11303,9,2011-03-31,415
11303,9,2011-04-30,433
11303,9,2011-05-31,448
11303,9,2011-06-30,470
11303,9,2011-07-31,469
11303,9,2011-08-31,469
11303,9,2011-09-30,470
11303,9,2011-10-31,591
11303,9,2011-11-30,592
11303,9,2011-12-31,595
11303,9,2012-01-31,601
11303,10,2006-01-31,12
11303,10,2006-03-31,12
11303,10,2006-04-30,12
11303,10,2006-06-30,10
11303,10,2006-07-31,11
11303,10,2006-09-30,15
11303,10,2006-10-31,17
11303,10,2006-12-31,32
11303,10,2007-01-31,34
11303,10,2007-03-31,28
11303,10,2007-04-30,25
11303,10,2007-06-30,30
11303,10,2007-07-31,28
11303,10,2007-09-30,33
11303,10,2007-10-31,33
11303,10,2007-12-31,27
11303,10,2008-01-31,27
11303,10,2008-03-31,25
11303,10,2008-04-30,28
11303,10,2008-06-30,34
11303,10,2008-07-31,43
11303,10,2008-09-30,69
11303,10,2008-10-31,63
11303,10,2008-12-31,54
11303,10,2009-01-31,63
11303,10,2009-03-31,51
11303,10,2009-04-30,53
11303,10,2009-05-31,72
11303,10,2009-06-30,82
11303,10,2009-07-31,89
11303,10,2009-08-31,95
11303,10,2009-09-30,119
11303,10,2009-10-31,126
11303,10,2009-11-30,135
11303,10,2009-12-31,139
11303,10,2010-01-31,151
11303,10,2010-02-28,168
11303,10,2010-03-31,170
11303,10,2010-04-30,186
11303,10,2010-05-31,199
11303,10,2010-06-30,206
11303,10,2010-07-31,213
11303,10,2010-08-31,220
11303,10,2010-09-30,232
11303,10,2010-10-31,242
11303,10,2010-11-30,246
11303,10,2010-12-31,253
11303,10,2011-01-31,253
11303,10,2011-02-28,257
11303,10,2011-03-31,270
11303,10,2011-04-30,271
11303,10,2011-05-31,271
11303,10,2011-06-30,268
11303,10,2011-07-31,266
11303,10,2011-08-31,275
11303,10,2011-09-30,291
11303,10,2011-10-31,210
11303,10,2011-11-30,207
11303,10,2011-12-31,216
11303,10,2012-01-31,230
11306,2,2007-12-31,1
11306,2,2008-03-31,1
11306,2,2008-07-31,2
11306,2,2009-01-31,1
11306,2,2009-03-31,1
11306,2,2009-04-30,1
11306,2,2009-07-31,1
11306,2,2009-08-31,2
11306,2,2009-09-30,3
11306,2,2009-10-31,4
11306,2,2009-11-30,1
11306,2,2009-12-31,3
11306,2,2010-01-31,3
11306,2,2010-02-28,1
11306,2,2010-04-30,3
11306,2,2010-09-30,1
11306,2,2010-10-31,1
11306,2,2010-12-31,1
11306,2,2011-01-31,2
11306,2,2011-04-30,1
11306,3,2007-09-30,3
11306,3,2007-10-31,2
11306,3,2007-12-31,1
