clinic,sex,day,population
42301,1,2010-08-31,71
42301,1,2010-09-30,75
42301,1,2010-10-31,77
42301,1,2010-11-30,79
42301,1,2010-12-31,82
42301,1,2011-01-31,83
42301,1,2011-02-28,84
42301,1,2011-03-31,85
42301,1,2011-04-30,86
42301,1,2011-05-31,87
42301,1,2011-06-30,89
42301,1,2011-07-31,90
42301,1,2011-08-31,92
42301,1,2011-09-30,92
42301,1,2011-10-31,92
42301,1,2011-11-30,93
42301,1,2011-12-31,93
42301,1,2012-01-31,96
42301,2,2007-09-30,1
42301,2,2007-10-31,3
42301,2,2007-12-31,3
42301,2,2008-01-31,3
42301,2,2008-03-31,4
42301,2,2008-04-30,4
42301,2,2008-06-30,5
42301,2,2008-07-31,5
42301,2,2008-09-30,14
42301,2,2008-10-31,8
42301,2,2008-12-31,9
42301,2,2009-01-31,9
42301,2,2009-03-31,10
42301,2,2009-04-30,10
42301,2,2009-05-31,22
42301,2,2009-06-30,23
42301,2,2009-07-31,26
42301,2,2009-08-31,26
42301,2,2009-09-30,27
42301,2,2009-10-31,28
42301,2,2009-11-30,28
42301,2,2009-12-31,28
42301,2,2010-01-31,29
42301,2,2010-02-28,29
42301,2,2010-03-31,30
42301,2,2010-04-30,31
42301,2,2010-05-31,33
42301,2,2010-06-30,35
42301,2,2010-07-31,38
42301,2,2010-08-31,40
42301,2,2010-09-30,41
42301,2,2010-10-31,41
42301,2,2010-11-30,43
42301,2,2010-12-31,43
42301,2,2011-01-31,43
42301,2,2011-02-28,44
42301,2,2011-03-31,44
42301,2,2011-04-30,44
42301,2,2011-05-31,46
42301,2,2011-06-30,46
42301,2,2011-07-31,49
42301,2,2011-08-31,50
42301,2,2011-09-30,50
42301,2,2011-10-31,50
42301,2,2011-11-30,50
42301,2,2011-12-31,52
42301,2,2012-01-31,54
51100,,2006-10-31,0
51100,,2008-09-30,0
51100,,2009-10-31,0
51100,,2009-11-30,0
51100,,2009-12-31,0
51100,,2011-04-30,1
51100,,2011-05-31,1
51100,,2011-06-30,2
51100,,2011-07-31,2
51100,,2011-08-31,2
51100,,2011-09-30,2
51100,,2011-10-31,2
51100,,2011-11-30,3
51100,,2011-12-31,6
51100,,2012-01-31,6
51100,1,2006-01-31,15
51100,1,2006-03-31,18
51100,1,2006-04-30,22
51100,1,2006-06-30,37
51100,1,2006-07-31,60
51100,1,2006-09-30,120
51100,1,2006-10-31,146
51100,1,2006-12-31,196
51100,1,2007-01-31,224
51100,1,2007-03-31,293
51100,1,2007-04-30,332
51100,1,2007-06-30,391
51100,1,2007-07-31,412
51100,1,2007-09-30,478
51100,1,2007-10-31,497
51100,1,2007-12-31,527
51100,1,2008-01-31,550
51100,1,2008-03-31,588
51100,1,2008-04-30,610
51100,1,2008-06-30,632
51100,1,2008-07-31,663
51100,1,2008-09-30,684
51100,1,2008-10-31,684
51100,1,2008-12-31,701
51100,1,2009-01-31,705
51100,1,2009-03-31,749
51100,1,2009-04-30,760
51100,1,2009-05-31,783
51100,1,2009-06-30,804
51100,1,2009-07-31,823
51100,1,2009-08-31,825
51100,1,2009-09-30,849
51100,1,2009-10-31,871
51100,1,2009-11-30,881
51100,1,2009-12-31,897
51100,1,2010-01-31,907
51100,1,2010-02-28,913
51100,1,2010-03-31,935
51100,1,2010-04-30,940
51100,1,2010-05-31,950
51100,1,2010-06-30,969
51100,1,2010-07-31,983
51100,1,2010-08-31,1001
51100,1,2010-09-30,1017
51100,1,2010-10-31,1042
51100,1,2010-11-30,1050
51100,1,2010-12-31,1075
51100,1,2011-01-31,1079
51100,1,2011-02-28,1104
51100,1,2011-03-31,1119
51100,1,2011-04-30,1136
51100,1,2011-05-31,1150
51100,1,2011-06-30,1163
51100,1,2011-07-31,1178
51100,1,2011-08-31,1199
51100,1,2011-09-30,1224
51100,1,2011-10-31,1252
51100,1,2011-11-30,1277
51100,1,2011-12-31,1309
51100,1,2012-01-31,1334
51100,2,2006-01-31,6
51100,2,2006-03-31,7
51100,2,2006-04-30,10
51100,2,2006-06-30,20
51100,2,2006-07-31,29
51100,2,2006-09-30,53
51100,2,2006-10-31,70
51100,2,2006-12-31,101
51100,2,2007-01-31,119
51100,2,2007-03-31,177
51100,2,2007-04-30,198
51100,2,2007-06-30,236
51100,2,2007-07-31,252
51100,2,2007-09-30,292
51100,2,2007-10-31,304
51100,2,2007-12-31,324
51100,2,2008-01-31,339
51100,2,2008-03-31,358
51100,2,2008-04-30,372
51100,2,2008-06-30,395
51100,2,2008-07-31,413
51100,2,2008-09-30,422
51100,2,2008-10-31,422
51100,2,2008-12-31,424
51100,2,2009-01-31,427
51100,2,2009-03-31,455
51100,2,2009-04-30,466
51100,2,2009-05-31,472
51100,2,2009-06-30,492
51100,2,2009-07-31,506
51100,2,2009-08-31,509
51100,2,2009-09-30,517
51100,2,2009-10-31,528
51100,2,2009-11-30,536
51100,2,2009-12-31,546
51100,2,2010-01-31,553
51100,2,2010-02-28,557
51100,2,2010-03-31,570
51100,2,2010-04-30,578
51100,2,2010-05-31,581
51100,2,2010-06-30,587
51100,2,2010-07-31,595
51100,2,2010-08-31,602
51100,2,2010-09-30,613
51100,2,2010-10-31,626
51100,2,2010-11-30,635
51100,2,2010-12-31,641
51100,2,2011-01-31,644
51100,2,2011-02-28,655
51100,2,2011-03-31,664
51100,2,2011-04-30,674
51100,2,2011-05-31,678
51100,2,2011-06-30,684
51100,2,2011-07-31,695
51100,2,2011-08-31,705
51100,2,2011-09-30,719
51100,2,2011-10-31,751
51100,2,2011-11-30,773
51100,2,2011-12-31,793
51100,2,2012-01-31,801
52101,,2006-04-30,0
52101,,2006-07-31,0
52101,,2007-01-31,0
52101,,2007-04-30,0
52101,,2007-06-30,0
52101,,2007-07-31,0
52101,,2007-10-31,0
52101,,2007-12-31,0
52101,,2008-01-31,0
52101,,2008-03-31,0
52101,,2008-04-30,0
52101,,2008-06-30,0
52101,,2008-07-31,0
52101,,2008-10-31,0
52101,,2008-12-31,0
52101,,2009-01-31,0
52101,,2009-03-31,0
52101,,2009-04-30,0
52101,1,2006-01-31,18
52101,1,2006-03-31,38
52101,1,2006-04-30,49
52101,1,2006-06-30,77
52101,1,2006-07-31,86
52101,1,2006-09-30,109
52101,1,2006-10-31,126
52101,1,2006-12-31,135
52101,1,2007-01-31,143
52101,1,2007-03-31,154
52101,1,2007-04-30,161
52101,1,2007-06-30,176
52101,1,2007-07-31,187
52101,1,2007-09-30,196
52101,1,2007-10-31,205
52101,1,2007-12-31,224
52101,1,2008-01-31,243
52101,1,2008-03-31,261
52101,1,2008-04-30,269
52101,1,2008-06-30,288
52101,1,2008-07-31,291
52101,1,2008-09-30,301
52101,1,2008-10-31,309
52101,1,2008-12-31,320
52101,1,2009-01-31,332
52101,1,2009-03-31,345
52101,1,2009-04-30,357
52101,1,2009-05-31,362
52101,1,2009-06-30,372
52101,1,2009-07-31,383
52101,1,2009-08-31,392
52101,1,2009-09-30,398
52101,1,2009-10-31,402
52101,1,2009-11-30,407
52101,1,2009-12-31,410
52101,1,2010-01-31,412
52101,1,2010-02-28,422
52101,1,2010-03-31,423
52101,1,2010-04-30,432
52101,1,2010-05-31,447
52101,1,2010-06-30,447
52101,1,2010-07-31,455
52101,1,2010-08-31,466
52101,1,2010-09-30,477
52101,1,2010-10-31,487
52101,1,2010-11-30,493
52101,1,2010-12-31,500
52101,1,2011-01-31,507
52101,1,2011-02-28,516
52101,1,2011-03-31,526
52101,1,2011-04-30,535
52101,1,2011-05-31,543
52101,1,2011-06-30,551
52101,1,2011-07-31,558
52101,1,2011-08-31,562
52101,1,2011-09-30,570
52101,1,2011-10-31,578
52101,1,2011-11-30,585
52101,1,2011-12-31,591
52101,1,2012-01-31,608
52101,2,2006-01-31,13
52101,2,2006-03-31,28
52101,2,2006-04-30,34
52101,2,2006-06-30,51
52101,2,2006-07-31,55
52101,2,2006-09-30,70
52101,2,2006-10-31,79
52101,2,2006-12-31,98
52101,2,2007-01-31,104
52101,2,2007-03-31,118
52101,2,2007-04-30,122
52101,2,2007-06-30,134
52101,2,2007-07-31,144
52101,2,2007-09-30,152
52101,2,2007-10-31,156
52101,2,2007-12-31,162
52101,2,2008-01-31,168
52101,2,2008-03-31,181
52101,2,2008-04-30,186
52101,2,2008-06-30,199
52101,2,2008-07-31,206
52101,2,2008-09-30,213
52101,2,2008-10-31,220
52101,2,2008-12-31,227
52101,2,2009-01-31,237
52101,2,2009-03-31,253
52101,2,2009-04-30,258
52101,2,2009-05-31,263
52101,2,2009-06-30,268
52101,2,2009-07-31,277
52101,2,2009-08-31,285
52101,2,2009-09-30,287
52101,2,2009-10-31,294
52101,2,2009-11-30,296
52101,2,2009-12-31,301
52101,2,2010-01-31,306
52101,2,2010-02-28,313
52101,2,2010-03-31,321
52101,2,2010-04-30,331
52101,2,2010-05-31,336
52101,2,2010-06-30,337
52101,2,2010-07-31,340
52101,2,2010-08-31,347
52101,2,2010-09-30,356
52101,2,2010-10-31,365
52101,2,2010-11-30,370
52101,2,2010-12-31,375
52101,2,2011-01-31,377
52101,2,2011-02-28,382
52101,2,2011-03-31,386
52101,2,2011-04-30,392
52101,2,2011-05-31,397
52101,2,2011-06-30,400
52101,2,2011-07-31,405
52101,2,2011-08-31,411
52101,2,2011-09-30,414
52101,2,2011-10-31,418
52101,2,2011-11-30,424
52101,2,2011-12-31,429
52101,2,2012-01-31,438
53108,,2008-04-30,1
53108,,2008-06-30,2
53108,,2008-07-31,3
53108,,2008-09-30,3
53108,,2008-10-31,3
53108,,2008-12-31,3
53108,,2009-01-31,3
53108,,2009-03-31,3
53108,,2009-04-30,3
53108,,2009-05-31,3
53108,,2009-06-30,3
53108,,2009-07-31,3
53108,,2009-08-31,4
53108,,2009-09-30,4
53108,,2009-10-31,4
53108,,2009-11-30,4
53108,,2009-12-31,4
53108,,2010-01-31,4
53108,,2010-02-28,4
53108,,2010-03-31,4
53108,,2010-04-30,4
53108,,2010-05-31,4
53108,,2010-06-30,4
53108,,2010-07-31,4
53108,,2010-08-31,4
53108,,2010-09-30,4
53108,,2010-10-31,4
53108,,2010-11-30,4
53108,,2010-12-31,4
53108,,2011-01-31,4
53108,,2011-02-28,4
53108,,2011-03-31,4
53108,,2011-04-30,4
53108,,2011-05-31,4
53108,,2011-06-30,4
53108,,2011-07-31,4
53108,,2011-08-31,4
53108,,2011-09-30,4
53108,,2011-10-31,4
53108,,2011-11-30,4
53108,,2011-12-31,4
53108,,2012-01-31,4
53108,0,2009-01-31,1
53108,0,2009-03-31,1
53108,0,2009-04-30,1
53108,0,2009-05-31,1
53108,0,2009-06-30,1
53108,0,2009-07-31,1
53108,0,2009-08-31,1
53108,0,2009-09-30,1
53108,0,2009-10-31,1
53108,0,2009-11-30,1
53108,0,2009-12-31,1
53108,0,2010-01-31,1
53108,0,2010-02-28,1
53108,0,2010-03-31,1
53108,0,2010-04-30,1
53108,0,2010-05-31,1
53108,0,2010-06-30,1
53108,0,2010-07-31,1
53108,0,2010-08-31,1
53108,0,2010-09-30,1
53108,0,2010-10-31,1
53108,0,2010-11-30,1
53108,0,2010-12-31,1
53108,0,2011-01-31,1
53108,0,2011-02-28,1
53108,0,2011-03-31,1
53108,0,2011-04-30,1
53108,0,2011-05-31,1
53108,0,2011-06-30,1
53108,0,2011-07-31,1
53108,0,2011-08-31,1
53108,0,2011-09-30,1
53108,0,2011-10-31,1
53108,0,2011-11-30,1
53108,0,2011-12-31,1
53108,0,2012-01-31,1
53108,1,2007-06-30,1
53108,1,2007-07-31,1
53108,1,2007-09-30,1
53108,1,2007-10-31,1
53108,1,2007-12-31,4
53108,1,2008-01-31,6
53108,1,2008-03-31,14
53108,1,2008-04-30,21
53108,1,2008-06-30,39
53108,1,2008-07-31,50
53108,1,2008-09-30,64
53108,1,2008-10-31,74
53108,1,2008-12-31,90
53108,1,2009-01-31,97
53108,1,2009-03-31,115
53108,1,2009-04-30,121
53108,1,2009-05-31,127
53108,1,2009-06-30,137
53108,1,2009-07-31,141
53108,1,2009-08-31,145
53108,1,2009-09-30,146
53108,1,2009-10-31,147
53108,1,2009-11-30,149
53108,1,2009-12-31,150
53108,1,2010-01-31,151
53108,1,2010-02-28,152
53108,1,2010-03-31,152
53108,1,2010-04-30,152
53108,1,2010-05-31,152
53108,1,2010-06-30,152
53108,1,2010-07-31,152
53108,1,2010-08-31,152
53108,1,2010-09-30,152
53108,1,2010-10-31,152
53108,1,2010-11-30,152
53108,1,2010-12-31,152
53108,1,2011-01-31,152
53108,1,2011-02-28,152
53108,1,2011-03-31,152
53108,1,2011-04-30,152
53108,1,2011-05-31,152
53108,1,2011-06-30,152
53108,1,2011-07-31,152
53108,1,2011-08-31,152
53108,1,2011-09-30,152
53108,1,2011-10-31,152
53108,1,2011-11-30,152
53108,1,2011-12-31,152
53108,1,2012-01-31,152
53108,2,2006-01-31,1
53108,2,2006-03-31,1
53108,2,2006-04-30,1
53108,2,2006-06-30,1
53108,2,2006-07-31,1
53108,2,2006-09-30,1
53108,2,2006-10-31,1
53108,2,2006-12-31,1
53108,2,2007-01-31,1
53108,2,2007-03-31,1
53108,2,2007-04-30,1
53108,2,2007-06-30,1
53108,2,2007-07-31,1
53108,2,2007-09-30,1
53108,2,2007-10-31,1
53108,2,2007-12-31,3
53108,2,2008-01-31,4
53108,2,2008-03-31,8
53108,2,2008-04-30,9
53108,2,2008-06-30,22
53108,2,2008-07-31,31
53108,2,2008-09-30,37
53108,2,2008-10-31,43
53108,2,2008-12-31,52
53108,2,2009-01-31,60
53108,2,2009-03-31,74
53108,2,2009-04-30,83
53108,2,2009-05-31,87
53108,2,2009-06-30,94
53108,2,2009-07-31,100
53108,2,2009-08-31,101
53108,2,2009-09-30,102
53108,2,2009-10-31,104
53108,2,2009-11-30,105
53108,2,2009-12-31,105
53108,2,2010-01-31,106
53108,2,2010-02-28,106
53108,2,2010-03-31,106
53108,2,2010-04-30,106
53108,2,2010-05-31,106
53108,2,2010-06-30,106
53108,2,2010-07-31,106
53108,2,2010-08-31,106
53108,2,2010-09-30,106
53108,2,2010-10-31,106
53108,2,2010-11-30,106
53108,2,2010-12-31,106
53108,2,2011-01-31,106
53108,2,2011-02-28,106
53108,2,2011-03-31,106
53108,2,2011-04-30,106
53108,2,2011-05-31,106
53108,2,2011-06-30,106
53108,2,2011-07-31,106
53108,2,2011-08-31,106
53108,2,2011-09-30,106
53108,2,2011-10-31,106
53108,2,2011-11-30,106
53108,2,2011-12-31,106
53108,2,2012-01-31,106
54101,,2007-07-31,1
54101,,2007-09-30,1
54101,,2007-10-31,1
54101,,2007-12-31,1
54101,,2008-01-31,1
54101,,2008-03-31,2
54101,,2008-04-30,2
54101,,2008-06-30,2
54101,,2008-07-31,2
54101,,2008-09-30,2
54101,,2008-10-31,2
54101,,2008-12-31,2
54101,,2009-01-31,3
54101,,2009-03-31,3
54101,,2009-04-30,3
54101,,2009-05-31,3
54101,,2009-06-30,3
54101,,2009-07-31,3
54101,,2009-08-31,3
54101,,2009-09-30,3
54101,,2009-10-31,3
54101,,2009-11-30,3
54101,,2009-12-31,3
54101,,2010-01-31,3
54101,,2010-02-28,3
54101,,2010-03-31,3
54101,,2010-04-30,3
54101,,2010-05-31,3
54101,,2010-06-30,3
54101,,2010-07-31,3
54101,,2010-08-31,3
54101,,2010-09-30,3
54101,,2010-10-31,3
54101,,2010-11-30,3
54101,,2010-12-31,3
54101,,2011-01-31,3
54101,,2011-02-28,3
54101,,2011-03-31,3
54101,,2011-04-30,3
54101,,2011-05-31,3
54101,,2011-06-30,3
54101,,2011-07-31,3
54101,,2011-08-31,3
54101,,2011-09-30,3
54101,,2011-10-31,3
54101,,2011-11-30,3
54101,,2011-12-31,3
54101,,2012-01-31,3
54101,1,2006-01-31,1
54101,1,2006-03-31,1
54101,1,2006-04-30,1
54101,1,2006-06-30,1
54101,1,2006-07-31,1
54101,1,2006-09-30,1
54101,1,2006-10-31,1
54101,1,2006-12-31,3
54101,1,2007-01-31,4
54101,1,2007-03-31,5
54101,1,2007-04-30,5
54101,1,2007-06-30,6
54101,1,2007-07-31,7
54101,1,2007-09-30,8
54101,1,2007-10-31,8
54101,1,2007-12-31,8
54101,1,2008-01-31,10
54101,1,2008-03-31,13
54101,1,2008-04-30,14
54101,1,2008-06-30,17
54101,1,2008-07-31,20
54101,1,2008-09-30,24
54101,1,2008-10-31,26
54101,1,2008-12-31,34
54101,1,2009-01-31,34
54101,1,2009-03-31,41
54101,1,2009-04-30,44
54101,1,2009-05-31,47
54101,1,2009-06-30,50
54101,1,2009-07-31,52
54101,1,2009-08-31,53
54101,1,2009-09-30,53
54101,1,2009-10-31,56
54101,1,2009-11-30,56
54101,1,2009-12-31,56
54101,1,2010-01-31,56
54101,1,2010-02-28,56
54101,1,2010-03-31,56
54101,1,2010-04-30,56
54101,1,2010-05-31,56
54101,1,2010-06-30,56
54101,1,2010-07-31,56
54101,1,2010-08-31,56
54101,1,2010-09-30,56
54101,1,2010-10-31,56
54101,1,2010-11-30,56
54101,1,2010-12-31,56
54101,1,2011-01-31,56
54101,1,2011-02-28,56
54101,1,2011-03-31,56
54101,1,2011-04-30,56
54101,1,2011-05-31,56
54101,1,2011-06-30,56
54101,1,2011-07-31,56
54101,1,2011-08-31,56
54101,1,2011-09-30,56
54101,1,2011-10-31,56
54101,1,2011-11-30,56
54101,1,2011-12-31,56
54101,1,2012-01-31,56
54101,2,2006-12-31,1
54101,2,2007-01-31,2
54101,2,2007-03-31,2
54101,2,2007-04-30,4
54101,2,2007-06-30,7
54101,2,2007-07-31,7
54101,2,2007-09-30,7
54101,2,2007-10-31,8
54101,2,2007-12-31,8
54101,2,2008-01-31,8
54101,2,2008-03-31,8
54101,2,2008-04-30,8
54101,2,2008-06-30,9
54101,2,2008-07-31,9
54101,2,2008-09-30,11
54101,2,2008-10-31,12
54101,2,2008-12-31,13
54101,2,2009-01-31,14
54101,2,2009-03-31,15
54101,2,2009-04-30,16
54101,2,2009-05-31,18
54101,2,2009-06-30,21
54101,2,2009-07-31,21
54101,2,2009-08-31,21
54101,2,2009-09-30,21
54101,2,2009-10-31,21
54101,2,2009-11-30,21
54101,2,2009-12-31,21
54101,2,2010-01-31,21
54101,2,2010-02-28,21
54101,2,2010-03-31,21
54101,2,2010-04-30,21
54101,2,2010-05-31,21
54101,2,2010-06-30,21
54101,2,2010-07-31,21
54101,2,2010-08-31,21
54101,2,2010-09-30,21
54101,2,2010-10-31,21
54101,2,2010-11-30,21
54101,2,2010-12-31,21
54101,2,2011-01-31,21
54101,2,2011-02-28,21
54101,2,2011-03-31,21
54101,2,2011-04-30,21
54101,2,2011-05-31,21
54101,2,2011-06-30,21
54101,2,2011-07-31,21
54101,2,2011-08-31,21
54101,2,2011-09-30,21
54101,2,2011-10-31,21
54101,2,2011-11-30,21
54101,2,2011-12-31,21
54101,2,2012-01-31,21
71100,,2012-01-31,1
71100,0,2011-10-31,1
71100,0,2011-11-30,1
71100,0,2011-12-31,1
71100,0,2012-01-31,1
71100,1,2006-01-31,257
71100,1,2006-03-31,287
71100,1,2006-04-30,294
71100,1,2006-06-30,334
71100,1,2006-07-31,357
71100,1,2006-09-30,418
71100,1,2006-10-31,455
71100,1,2006-12-31,512
71100,1,2007-01-31,561
71100,1,2007-03-31,621
71100,1,2007-04-30,663
71100,1,2007-06-30,759
71100,1,2007-07-31,804
71100,1,2007-09-30,888
71100,1,2007-10-31,922
71100,1,2007-12-31,993
71100,1,2008-01-31,1055
71100,1,2008-03-31,1161
71100,1,2008-04-30,1215
71100,1,2008-06-30,1320
71100,1,2008-07-31,1370
71100,1,2008-09-30,1446
71100,1,2008-10-31,1479
71100,1,2008-12-31,1558
71100,1,2009-01-31,1606
71100,1,2009-03-31,1701
71100,1,2009-04-30,1739
71100,1,2009-05-31,1781
71100,1,2009-06-30,1816
71100,1,2009-07-31,1874
71100,1,2009-08-31,1915
71100,1,2009-09-30,1970
71100,1,2009-10-31,2009
71100,1,2009-11-30,2047
71100,1,2009-12-31,2079
71100,1,2010-01-31,2106
71100,1,2010-02-28,2139
71100,1,2010-03-31,2193
71100,1,2010-04-30,2238
71100,1,2010-05-31,2268
71100,1,2010-06-30,2318
71100,1,2010-07-31,2349
71100,1,2010-08-31,2379
71100,1,2010-09-30,2412
71100,1,2010-10-31,2437
71100,1,2010-11-30,2459
71100,1,2010-12-31,2479
71100,1,2011-01-31,2496
71100,1,2011-02-28,2540
71100,1,2011-03-31,2567
71100,1,2011-04-30,2602
71100,1,2011-05-31,2639
71100,1,2011-06-30,2669
71100,1,2011-07-31,2696
71100,1,2011-08-31,2712
71100,1,2011-09-30,2740
71100,1,2011-10-31,2763
71100,1,2011-11-30,2795
71100,1,2011-12-31,2819
71100,1,2012-01-31,2845
71100,2,2006-01-31,226
71100,2,2006-03-31,245
71100,2,2006-04-30,262
71100,2,2006-06-30,292
71100,2,2006-07-31,318
71100,2,2006-09-30,360
71100,2,2006-10-31,386
71100,2,2006-12-31,425
71100,2,2007-01-31,454
71100,2,2007-03-31,498
71100,2,2007-04-30,533
71100,2,2007-06-30,598
71100,2,2007-07-31,627
71100,2,2007-09-30,685
71100,2,2007-10-31,711
71100,2,2007-12-31,770
71100,2,2008-01-31,814
71100,2,2008-03-31,871
71100,2,2008-04-30,905
71100,2,2008-06-30,975
71100,2,2008-07-31,1008
71100,2,2008-09-30,1057
71100,2,2008-10-31,1094
71100,2,2008-12-31,1162
71100,2,2009-01-31,1196
71100,2,2009-03-31,1274
71100,2,2009-04-30,1316
71100,2,2009-05-31,1344
71100,2,2009-06-30,1367
71100,2,2009-07-31,1393
71100,2,2009-08-31,1422
71100,2,2009-09-30,1441
71100,2,2009-10-31,1463
71100,2,2009-11-30,1491
71100,2,2009-12-31,1514
71100,2,2010-01-31,1535
71100,2,2010-02-28,1566
71100,2,2010-03-31,1601
71100,2,2010-04-30,1626
71100,2,2010-05-31,1644
71100,2,2010-06-30,1662
71100,2,2010-07-31,1680
71100,2,2010-08-31,1701
71100,2,2010-09-30,1723
71100,2,2010-10-31,1747
71100,2,2010-11-30,1771
71100,2,2010-12-31,1783
71100,2,2011-01-31,1811
71100,2,2011-02-28,1832
71100,2,2011-03-31,1859
71100,2,2011-04-30,1880
71100,2,2011-05-31,1902
71100,2,2011-06-30,1921
71100,2,2011-07-31,1946
71100,2,2011-08-31,1961
71100,2,2011-09-30,1983
71100,2,2011-10-31,2002
71100,2,2011-11-30,2018
71100,2,2011-12-31,2034
71100,2,2012-01-31,2046
71104,1,2006-01-31,21
71104,1,2006-03-31,29
71104,1,2006-04-30,35
71104,1,2006-06-30,51
71104,1,2006-07-31,56
71104,1,2006-09-30,68
71104,1,2006-10-31,71
71104,1,2006-12-31,82
71104,1,2007-01-31,91
71104,1,2007-03-31,105
71104,1,2007-04-30,107
71104,1,2007-06-30,120
71104,1,2007-07-31,125
71104,1,2007-09-30,136
71104,1,2007-10-31,146
71104,1,2007-12-31,158
71104,1,2008-01-31,169
71104,1,2008-03-31,187
71104,1,2008-04-30,192
71104,1,2008-06-30,216
71104,1,2008-07-31,228
71104,1,2008-09-30,247
71104,1,2008-10-31,251
71104,1,2008-12-31,261
71104,1,2009-01-31,269
71104,1,2009-03-31,299
71104,1,2009-04-30,304
71104,1,2009-05-31,315
71104,1,2009-06-30,329
71104,1,2009-07-31,339
71104,1,2009-08-31,342
71104,1,2009-09-30,343
71104,1,2009-10-31,343
71104,1,2009-11-30,344
71104,1,2009-12-31,344
71104,1,2010-01-31,344
71104,1,2010-02-28,345
71104,1,2010-03-31,346
71104,1,2010-04-30,347
71104,1,2010-05-31,352
71104,1,2010-06-30,352
71104,1,2010-07-31,352
71104,1,2010-08-31,352
71104,1,2010-09-30,352
71104,1,2010-10-31,352
71104,1,2010-11-30,352
71104,1,2010-12-31,352
71104,1,2011-01-31,352
71104,1,2011-02-28,352
71104,1,2011-03-31,352
71104,1,2011-04-30,352
71104,1,2011-05-31,352
71104,1,2011-06-30,352
71104,1,2011-07-31,352
71104,1,2011-08-31,352
71104,1,2011-09-30,352
71104,1,2011-10-31,352
71104,1,2011-11-30,352
71104,1,2011-12-31,352
71104,1,2012-01-31,352
71104,2,2006-01-31,21
71104,2,2006-03-31,28
71104,2,2006-04-30,35
71104,2,2006-06-30,44
71104,2,2006-07-31,49
71104,2,2006-09-30,60
71104,2,2006-10-31,65
71104,2,2006-12-31,76
71104,2,2007-01-31,83
71104,2,2007-03-31,92
71104,2,2007-04-30,100
71104,2,2007-06-30,112
71104,2,2007-07-31,117
71104,2,2007-09-30,126
71104,2,2007-10-31,131
71104,2,2007-12-31,147
71104,2,2008-01-31,151
71104,2,2008-03-31,164
71104,2,2008-04-30,170
71104,2,2008-06-30,183
71104,2,2008-07-31,187
71104,2,2008-09-30,200
71104,2,2008-10-31,204
71104,2,2008-12-31,213
71104,2,2009-01-31,218
71104,2,2009-03-31,224
71104,2,2009-04-30,232
71104,2,2009-05-31,239
71104,2,2009-06-30,246
71104,2,2009-07-31,258
71104,2,2009-08-31,259
71104,2,2009-09-30,260
71104,2,2009-10-31,260
71104,2,2009-11-30,260
71104,2,2009-12-31,260
71104,2,2010-01-31,260
71104,2,2010-02-28,260
71104,2,2010-03-31,261
71104,2,2010-04-30,263
71104,2,2010-05-31,269
71104,2,2010-06-30,269
71104,2,2010-07-31,269
71104,2,2010-08-31,269
71104,2,2010-09-30,269
71104,2,2010-10-31,269
71104,2,2010-11-30,269
71104,2,2010-12-31,269
71104,2,2011-01-31,269
71104,2,2011-02-28,269
71104,2,2011-03-31,269
71104,2,2011-04-30,269
71104,2,2011-05-31,269
71104,2,2011-06-30,269
71104,2,2011-07-31,269
71104,2,2011-08-31,269
71104,2,2011-09-30,269
71104,2,2011-10-31,269
71104,2,2011-11-30,269
71104,2,2011-12-31,269
71104,2,2012-01-31,269
71107,,2010-02-28,1
